Ancestry_Cohort,Parameterized_PaCO2,Parameterized_R_stress,Terminal_ATP,Terminal_Glutamate,Simulated_Bifurcation
EUR,39.05276713039828,0.6058438694883588,79.23595942183424,0.13708180280625273,False
EUR,38.74775830138551,0.6085438685219909,65.97464447549449,0.13797135335479463,False
EUR,38.66629134222469,0.6261707283476339,73.11871367332375,0.1424116551329295,False
EUR,38.71051382902074,0.7766242409671854,9.733342200935114,0.19231810025072069,False
EUR,39.15373897435154,0.5867555280300427,106.92758114817956,0.13195856768653613,False
EUR,39.40469118488999,0.7004597867124482,74.16125891460717,0.16199088999793473,False
EUR,39.366014479598014,0.6229587396975701,93.17871782715318,0.14134527165246158,False
EUR,39.69630994942162,0.5761755698101546,134.88858966927356,0.12913609498943304,False
EUR,39.20780113512675,0.5880840730048765,103.17106688074756,0.13232150149986657,False
EUR,40.07212044629439,0.594117359083195,157.68893103757014,0.1336080112595769,False
EUR,39.04120590005723,0.6279767707728217,91.74409776459025,0.14265760232145408,False
EUR,40.83210149995377,0.5040679234781029,247.02548877011202,0.11099499255070107,False
EUR,39.57540040865901,0.45346596165550324,164.76153809229154,0.09887371724466901,False
EUR,38.68570546615023,0.6654297393474276,46.25274299079109,0.15337310297416773,False
EUR,38.55746450116334,0.6898123832581259,33.794215882842686,0.16060295148677559,False
EUR,39.489483449145915,0.6745635832802803,91.71439949330973,0.1548585238916016,False
EUR,39.06592232880449,0.6154972018556473,79.62689169556006,0.13956210934017224,False
EUR,39.62840029645526,0.6767224627453289,120.76444178838288,0.1551984726797093,False
EUR,39.48394257474413,0.6713429026017143,75.15211738977916,0.15421691087512263,False
EUR,39.15630265240588,0.6787629358954954,55.780890350574495,0.1565941759948037,False
EUR,38.69192376915896,0.5140459178657886,106.23510063985204,0.11377318524464707,False
EUR,38.29109166518848,0.49030482028453687,108.36001866760031,0.10794737399771367,False
EUR,38.93209102875979,0.5611430753247729,91.91885643290601,0.1255910005113246,False
EUR,39.713839276594086,0.5982615890457345,126.59499012139405,0.1347813034755187,False
EUR,39.328456246478126,0.575807887286771,125.28373675202633,0.1290840176018127,False
EUR,38.45255673277281,0.4123309668662124,131.40870018012214,0.08918866037401482,False
EUR,39.30390855551071,0.7721692612135143,33.98416519875679,0.1832254678016577,False
EUR,39.43119042783731,0.5725954011114265,127.93284010528747,0.1282608412111256,False
EUR,38.669685538279325,0.6172704416576953,64.70181809697021,0.14024714908086466,False
EUR,39.29223506356732,0.7244548990763059,64.2569838155056,0.16866331058780923,False
EUR,39.2349252310676,0.3655027730478795,204.58178560020792,0.0781625462096363,False
EUR,38.51421782130163,0.5488306128088287,83.47718591734882,0.12257643210056467,False
EUR,39.41467241620897,0.5612882726420195,128.91633572689392,0.12541024924440314,False
EUR,39.53647071582095,0.5663689954549356,133.30241177300576,0.12666950090630766,False
EUR,39.849830745905166,0.5826513409286047,148.11710547786126,0.1307266205029296,False
EUR,39.832281231220946,0.7447134798444844,79.07012640473151,0.17389771646688104,False
EUR,38.37339837922575,0.6673458875727223,26.998947952184707,0.1552224132777884,False
EUR,38.63730497605093,0.6958035268628829,39.50721620082624,0.16182816068121247,False
EUR,39.5090211603252,0.6047120271810924,128.67246180808309,0.13642049731901218,False
EUR,39.50827157054733,0.46006269538544986,157.57333379118757,0.10046993883007041,False
EUR,39.509028611783634,0.3920302964853993,198.51018825858145,0.08431494231268155,False
